timestamp,event_type,host,user,src_ip,dst_ip,dst_port,status,bytes_out,is_attack,attack_type
2026-06-01T16:21:56,network,host-19,,10.0.0.161,185.220.8.24,443,success,530,0,
2026-06-01T16:22:08,network,host-20,,10.0.0.36,185.220.181.18,22,success,7110,0,
2026-06-01T16:22:42,network,host-14,,10.0.0.80,185.220.189.27,3389,success,31085,0,
2026-06-01T16:23:26,login,host-11,user24,10.0.0.231,,,success,0,0,
2026-06-01T16:23:42,login,host-05,svc_backup,10.0.0.244,,,success,0,0,
2026-06-01T16:24:40,network,host-07,,10.0.0.134,185.220.207.41,22,success,26222,0,
2026-06-01T16:28:01,login,host-15,user24,10.0.0.124,,,success,0,0,
2026-06-01T16:28:45,network,host-06,,10.0.0.29,185.220.58.36,22,success,10343,0,
2026-06-01T16:29:03,login,host-17,user03,10.0.0.171,,,success,0,0,
2026-06-01T16:30:25,network,host-07,,10.0.0.253,185.220.75.253,3389,success,38373,0,
2026-06-01T16:31:31,network,host-04,,10.0.0.142,185.220.8.24,80,success,41496,0,
2026-06-01T16:31:39,network,host-19,,10.0.0.54,185.220.189.27,3389,success,10879,0,
2026-06-01T16:32:15,network,host-06,,10.0.0.247,185.220.59.198,443,success,19680,0,
2026-06-01T16:34:07,network,host-06,,10.0.0.9,185.220.140.108,22,success,31310,0,
2026-06-01T16:35:27,network,host-05,,10.0.0.101,185.220.109.9,53,success,24199,0,
2026-06-01T16:35:48,network,host-04,,10.0.0.102,185.220.217.89,80,success,42303,0,
2026-06-01T16:36:45,network,host-08,,10.0.0.207,185.220.94.42,53,success,29136,0,
2026-06-01T16:37:06,network,host-11,,10.0.0.32,185.220.72.117,445,success,11085,0,
2026-06-01T16:38:43,login,host-01,user29,10.0.0.46,,,success,0,0,
2026-06-01T16:42:14,network,host-11,,10.0.0.60,185.220.221.93,445,success,31678,0,
2026-06-01T16:42:36,network,host-01,,10.0.0.54,185.220.12.170,445,success,35214,0,
2026-06-01T16:45:18,network,host-04,,10.0.0.147,185.220.109.9,445,success,18838,0,
2026-06-01T16:45:30,network,host-20,,10.0.0.202,185.220.58.36,3389,success,29464,0,
2026-06-01T16:46:23,network,host-07,,10.0.0.17,185.220.138.32,3389,success,8528,0,
2026-06-01T16:46:46,network,host-14,,10.0.0.175,185.220.59.198,445,success,22023,0,
2026-06-01T16:47:53,network,host-04,,10.0.0.65,185.220.21.219,53,success,9909,0,
2026-06-01T16:48:00,network,host-16,,10.0.0.232,185.220.71.63,53,success,32959,0,
2026-06-01T16:49:31,network,host-01,,10.0.0.239,185.220.163.214,445,success,35176,0,
2026-06-01T16:49:49,login,host-04,user20,10.0.0.38,,,success,0,0,
2026-06-01T16:51:11,login,host-10,user18,10.0.0.144,,,success,0,0,
2026-06-01T16:51:15,network,host-13,,10.0.0.224,185.220.51.184,443,success,19769,0,
2026-06-01T16:51:52,network,host-09,,10.0.0.160,185.220.138.32,53,success,21294,0,
2026-06-01T16:52:17,network,host-05,,10.0.0.44,185.220.217.89,3389,success,47541,0,
2026-06-01T16:57:47,network,host-18,,10.0.0.30,185.220.207.12,445,success,865,0,
2026-06-01T16:59:10,login,host-20,user21,10.0.0.22,,,success,0,0,
2026-06-01T16:59:10,network,host-16,,10.0.0.54,185.220.130.155,53,success,27612,0,
2026-06-01T17:00:10,network,host-06,,10.0.0.154,185.220.25.92,53,success,5604,0,
2026-06-01T17:00:35,network,host-11,,10.0.0.69,185.220.213.161,22,success,19703,0,
2026-06-01T17:00:48,network,host-07,,10.0.0.69,185.220.246.196,80,success,36224,0,
2026-06-01T17:02:29,login,host-02,user24,10.0.0.144,,,success,0,0,
2026-06-01T17:02:30,login,host-08,user25,10.0.0.135,,,success,0,0,
2026-06-01T17:04:29,network,host-18,,10.0.0.227,185.220.207.41,3389,success,10147,0,
2026-06-01T17:05:28,login,host-19,user05,10.0.0.89,,,success,0,0,
2026-06-01T17:08:55,network,host-01,,10.0.0.6,185.220.174.190,53,success,3208,0,
2026-06-01T17:09:08,network,host-05,,10.0.0.211,185.220.181.18,443,success,3953,0,
2026-06-01T17:09:55,login,host-07,user24,10.0.0.119,,,success,0,0,
2026-06-01T17:10:22,network,host-04,,10.0.0.126,185.220.57.115,53,success,1147,0,
2026-06-01T17:10:35,network,host-05,,10.0.0.71,185.220.26.98,445,success,32560,0,
2026-06-01T17:11:16,network,host-06,,10.0.0.107,185.220.21.219,53,success,16941,0,
2026-06-01T17:12:22,login,host-02,user07,10.0.0.56,,,success,0,0,
2026-06-01T17:13:25,login,host-16,svc_backup,10.0.0.238,,,success,0,0,
2026-06-01T17:14:08,network,host-10,,10.0.0.153,185.220.181.18,445,success,29399,0,
2026-06-01T17:15:02,network,host-06,,10.0.0.208,185.220.75.253,445,success,43769,0,
2026-06-01T17:15:13,network,host-19,,10.0.0.102,185.220.2.195,80,success,28491,0,
2026-06-01T17:15:23,network,host-01,,10.0.0.118,185.220.2.195,443,success,27177,0,
2026-06-01T17:15:28,network,host-14,,10.0.0.224,185.220.87.27,22,success,14812,0,
2026-06-01T17:15:54,network,host-03,,10.0.0.254,185.220.21.219,445,success,40159,0,
2026-06-01T17:16:52,login,host-06,user30,10.0.0.100,,,success,0,0,
2026-06-01T17:18:34,network,host-11,,10.0.0.50,185.220.163.214,53,success,3406,0,
2026-06-01T17:19:36,login,host-18,user11,10.0.0.206,,,success,0,0,
2026-06-01T17:19:56,network,host-16,,10.0.0.245,185.220.40.56,53,success,18752,0,
2026-06-01T17:21:51,network,host-10,,10.0.0.53,185.220.75.253,3389,success,4220,0,
2026-06-01T17:24:28,login,host-09,user12,10.0.0.166,,,success,0,0,
2026-06-01T17:26:21,network,host-13,,10.0.0.22,185.220.140.108,445,success,26658,0,
2026-06-01T17:26:48,network,host-15,,10.0.0.192,185.220.56.60,445,success,26549,0,
2026-06-01T17:27:14,login,host-06,user19,10.0.0.226,,,failed,0,0,
2026-06-01T17:27:20,network,host-06,,10.0.0.143,185.220.2.195,3389,success,43375,0,
2026-06-01T17:27:21,network,host-08,,10.0.0.2,185.220.25.92,53,success,13097,0,
2026-06-01T17:31:01,network,host-15,,10.0.0.81,185.220.40.56,22,success,10989,0,
2026-06-01T17:31:34,network,host-09,,10.0.0.102,185.220.60.222,3389,success,40099,0,
2026-06-01T17:32:06,network,host-12,,10.0.0.61,185.220.87.27,443,success,28257,0,
2026-06-01T17:34:11,network,host-19,,10.0.0.225,185.220.217.89,53,success,24304,0,
2026-06-01T17:36:33,login,host-03,user13,10.0.0.124,,,success,0,0,
2026-06-01T17:37:07,network,host-07,,10.0.0.34,185.220.2.195,443,success,17833,0,
2026-06-01T17:37:29,login,host-07,user06,10.0.0.115,,,success,0,0,
2026-06-01T17:38:03,network,host-14,,10.0.0.205,10.0.0.16,445,success,44467,0,
2026-06-01T17:39:21,network,host-07,,10.0.0.28,185.220.57.115,80,success,10419,0,
2026-06-01T17:40:56,network,host-19,,10.0.0.27,185.220.97.21,3389,success,4350,0,
2026-06-01T17:44:01,login,host-17,user12,10.0.0.34,,,success,0,0,
2026-06-01T17:44:02,login,host-17,user10,10.0.0.252,,,success,0,0,
2026-06-01T17:44:06,network,host-09,,10.0.0.38,185.220.151.72,80,success,20491,0,
2026-06-01T17:44:18,network,host-14,,10.0.0.181,185.220.88.72,22,success,27198,0,
2026-06-01T17:45:28,network,host-04,,10.0.0.30,185.220.250.237,53,success,38513,0,
2026-06-01T17:46:15,login,host-09,user27,10.0.0.6,,,success,0,0,
2026-06-01T17:47:46,network,host-07,,10.0.0.98,185.220.207.12,80,success,15871,0,
2026-06-01T17:50:33,network,host-16,,10.0.0.69,185.220.217.89,22,success,33210,0,
2026-06-01T17:50:50,network,host-03,,10.0.0.194,185.220.140.108,53,success,19839,0,
2026-06-01T17:51:17,network,host-04,,10.0.0.155,185.220.174.190,443,success,39231,0,
2026-06-01T17:51:56,network,host-10,,10.0.0.160,185.220.213.161,443,success,6119,0,
2026-06-01T17:52:50,login,host-08,user12,10.0.0.207,,,success,0,0,
2026-06-01T17:52:56,network,host-20,,10.0.0.215,185.220.181.18,445,success,15942,0,
2026-06-01T17:54:04,login,host-09,user11,10.0.0.5,,,success,0,0,
2026-06-01T17:54:17,login,host-13,user04,10.0.0.142,,,success,0,0,
2026-06-01T17:56:26,login,host-04,user07,10.0.0.202,,,success,0,0,
2026-06-01T17:57:40,network,host-20,,10.0.0.128,185.220.207.41,53,success,27199,0,
2026-06-01T17:58:03,login,host-09,user07,10.0.0.219,,,success,0,0,
2026-06-01T17:59:58,login,host-13,svc_web,10.0.0.29,,,success,0,0,
2026-06-01T18:01:11,network,host-08,,10.0.0.36,185.220.213.161,80,success,2203,0,
2026-06-01T18:01:16,login,host-14,user22,10.0.0.8,,,success,0,0,
2026-06-01T18:02:14,network,host-01,,10.0.0.202,185.220.87.27,80,success,22610,0,
2026-06-01T18:03:20,login,host-19,user08,10.0.0.199,,,success,0,0,
2026-06-01T18:03:26,network,host-02,,10.0.0.249,185.220.250.237,443,success,35748,0,
2026-06-01T18:04:38,network,host-17,,10.0.0.23,185.220.163.214,443,success,33712,0,
2026-06-01T18:05:02,login,host-13,user07,10.0.0.69,,,success,0,0,
2026-06-01T18:05:31,network,host-11,,10.0.0.111,185.220.181.18,22,success,14562,0,
2026-06-01T18:07:29,network,host-01,,10.0.0.245,185.220.138.32,80,success,26583,0,
2026-06-01T18:08:02,login,host-18,user07,10.0.0.14,,,success,0,0,
2026-06-01T18:09:23,network,host-13,,10.0.0.68,185.220.151.72,445,success,3644,0,
2026-06-01T18:10:04,network,host-07,,10.0.0.159,185.220.71.63,22,success,40617,0,
2026-06-01T18:10:14,network,host-07,,10.0.0.42,185.220.24.98,3389,success,24978,0,
2026-06-01T18:10:22,login,host-14,user02,10.0.0.63,,,success,0,0,
2026-06-01T18:10:33,network,host-06,,10.0.0.135,185.220.167.180,53,success,39519,0,
2026-06-01T18:11:25,network,host-03,,10.0.0.67,185.220.213.161,22,success,23885,0,
2026-06-01T18:11:32,network,host-08,,10.0.0.3,185.220.229.140,53,success,46388,0,
2026-06-01T18:11:49,login,host-12,user22,10.0.0.59,,,success,0,0,
2026-06-01T18:13:33,login,host-05,user23,10.0.0.81,,,success,0,0,
2026-06-01T18:14:38,login,host-01,svc_backup,10.0.0.91,,,success,0,0,
2026-06-01T18:15:20,login,host-16,user30,10.0.0.101,,,success,0,0,
2026-06-01T18:16:00,network,host-12,,10.0.0.253,185.220.221.93,53,success,15844,0,
2026-06-01T18:16:26,login,host-03,user15,10.0.0.247,,,success,0,0,
2026-06-01T18:16:35,login,host-14,user30,10.0.0.236,,,success,0,0,
2026-06-01T18:17:10,network,host-04,,10.0.0.169,185.220.71.63,53,success,37649,0,
2026-06-01T18:18:59,login,host-16,user28,10.0.0.24,,,success,0,0,
2026-06-01T18:20:31,network,host-09,,10.0.0.122,185.220.97.21,53,success,3546,0,
2026-06-01T18:20:49,network,host-02,,10.0.0.36,185.220.88.72,445,success,37974,0,
2026-06-01T18:20:58,network,host-01,,10.0.0.178,185.220.138.32,443,success,38288,0,
2026-06-01T18:21:00,network,host-15,,10.0.0.161,185.220.12.170,445,success,29992,0,
2026-06-01T18:21:46,network,host-01,,10.0.0.110,185.220.25.92,53,success,48153,0,
2026-06-01T18:21:56,login,host-12,user27,10.0.0.229,,,success,0,0,
2026-06-01T18:22:56,network,host-01,,10.0.0.211,185.220.94.42,443,success,3485,0,
2026-06-01T18:23:02,network,host-18,,10.0.0.226,185.220.148.50,3389,success,40561,0,
2026-06-01T18:30:18,network,host-20,,10.0.0.11,185.220.59.198,443,success,18935,0,
2026-06-01T18:30:36,login,host-03,svc_web,10.0.0.230,,,success,0,0,
2026-06-01T18:30:57,login,host-14,user02,10.0.0.57,,,success,0,0,
2026-06-01T18:32:53,network,host-20,,10.0.0.232,185.220.142.76,445,success,32506,0,
2026-06-01T18:33:02,network,host-06,,10.0.0.242,185.220.21.219,445,success,40165,0,
2026-06-01T18:35:41,network,host-14,,10.0.0.132,185.220.59.198,80,success,18893,0,
2026-06-01T18:36:08,login,host-15,user25,10.0.0.232,,,success,0,0,
2026-06-01T18:36:50,network,host-01,,10.0.0.2,185.220.57.115,53,success,23636,0,
2026-06-01T18:37:16,network,host-06,,10.0.0.101,185.220.187.118,80,success,33639,0,
2026-06-01T18:37:16,network,host-10,,10.0.0.136,185.220.174.190,80,success,25577,0,
2026-06-01T18:38:22,network,host-15,,10.0.0.201,185.220.229.140,80,success,724,0,
2026-06-01T18:38:25,login,host-13,user12,10.0.0.2,,,success,0,0,
2026-06-01T18:38:33,network,host-03,,10.0.0.56,185.220.109.9,53,success,750,0,
2026-06-01T18:38:40,network,host-11,,10.0.0.114,185.220.167.180,53,success,31160,0,
2026-06-01T18:39:44,network,host-19,,10.0.0.232,185.220.87.27,443,success,5405,0,
2026-06-01T18:39:55,network,host-03,,10.0.0.183,185.220.246.196,445,success,2035,0,
2026-06-01T18:39:59,login,host-02,user24,10.0.0.104,,,success,0,0,
2026-06-01T18:40:25,network,host-18,,10.0.0.38,185.220.58.36,443,success,48261,0,
2026-06-01T18:42:28,login,host-01,user01,10.0.0.59,,,success,0,0,
2026-06-01T18:43:18,login,host-17,user20,10.0.0.112,,,success,0,0,
2026-06-01T18:46:08,network,host-02,,10.0.0.56,185.220.179.109,445,success,26764,0,
2026-06-01T18:47:33,network,host-17,,10.0.0.148,185.220.94.42,445,success,6397,0,
2026-06-01T18:49:26,login,host-07,user27,10.0.0.229,,,success,0,0,
2026-06-01T18:50:07,login,host-10,user23,10.0.0.109,,,failed,0,0,
2026-06-01T18:50:58,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:51:01,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:51:07,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:51:08,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:51:12,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:51:12,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:51:20,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:51:22,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:51:22,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:51:24,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:51:40,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:51:46,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:51:46,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:51:55,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:51:58,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:51:58,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:51:58,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:52:01,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:52:16,login,host-01,user05,185.220.51.184,,,success,0,1,brute_force
2026-06-01T18:52:18,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:52:28,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:52:30,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:52:34,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:52:36,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:52:40,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:52:40,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:52:43,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:52:46,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:52:49,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:52:52,network,host-06,,10.0.0.61,185.220.167.180,80,success,37870,0,
2026-06-01T18:52:54,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:53:03,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:53:06,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:53:10,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:53:32,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:53:46,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:53:50,login,host-07,user07,10.0.0.57,,,success,0,0,
2026-06-01T18:54:08,login,host-01,user05,185.220.51.184,,,success,0,1,brute_force
2026-06-01T18:54:26,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:55:06,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:55:31,network,host-01,,10.0.0.222,185.220.60.222,53,success,25235,0,
2026-06-01T18:55:38,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:55:46,login,host-01,user05,185.220.51.184,,,failed,0,1,brute_force
2026-06-01T18:55:47,network,host-14,,10.0.0.184,185.220.75.253,22,success,49612,0,
2026-06-01T18:57:19,network,host-12,,10.0.0.244,185.220.163.214,80,success,7854,0,
2026-06-01T18:58:05,login,host-16,user14,10.0.0.188,,,success,0,0,
2026-06-01T18:58:16,network,host-20,,10.0.0.156,185.220.159.227,443,success,5138,0,
2026-06-01T18:58:18,login,host-18,user30,10.0.0.45,,,success,0,0,
2026-06-01T19:01:12,network,host-19,,10.0.0.58,185.220.60.222,443,success,46200,0,
2026-06-01T19:01:34,network,host-04,,10.0.0.153,185.220.12.170,80,success,13464,0,
2026-06-01T19:02:15,network,host-01,,10.0.0.44,185.220.142.76,53,success,34726,0,
2026-06-01T19:02:36,network,host-20,,10.0.0.106,185.220.174.190,80,success,25278,0,
2026-06-01T19:03:37,network,host-19,,10.0.0.246,185.220.250.237,445,success,36303,0,
2026-06-01T19:04:25,network,host-19,,10.0.0.28,185.220.75.253,80,success,23129,0,
2026-06-01T19:04:26,network,host-03,,10.0.0.52,185.220.163.214,53,success,20676,0,
2026-06-01T19:04:43,network,host-14,,10.0.0.117,185.220.26.98,3389,success,18854,0,
2026-06-01T19:05:48,network,host-14,,10.0.0.46,185.220.97.21,3389,success,35643,0,
2026-06-01T19:05:57,network,host-13,,10.0.0.26,185.220.246.196,22,success,30664,0,
2026-06-01T19:06:30,network,host-20,,10.0.0.199,185.220.207.12,443,success,38360,0,
2026-06-01T19:08:31,login,host-11,user04,10.0.0.38,,,success,0,0,
2026-06-01T19:08:32,login,host-09,user25,10.0.0.49,,,success,0,0,
2026-06-01T19:08:41,login,host-19,user24,10.0.0.241,,,success,0,0,
2026-06-01T19:09:43,network,host-09,,10.0.0.46,185.220.181.18,53,success,25037,0,
2026-06-01T19:09:47,network,host-18,,10.0.0.14,185.220.97.21,3389,success,21215,0,
2026-06-01T19:09:49,login,host-07,user25,10.0.0.14,,,success,0,0,
2026-06-01T19:10:21,login,host-09,user26,10.0.0.140,,,success,0,0,
2026-06-01T19:10:47,network,host-12,,10.0.0.145,185.220.217.89,445,success,13941,0,
2026-06-01T19:11:07,network,host-07,,10.0.0.41,185.220.40.56,443,success,3235,0,
2026-06-01T19:12:06,login,host-09,user17,10.0.0.165,,,success,0,0,
2026-06-01T19:12:12,network,host-12,,10.0.0.240,185.220.221.93,80,success,23471,0,
2026-06-01T19:13:00,login,host-05,user13,10.0.0.69,,,success,0,0,
2026-06-01T19:13:32,network,host-04,,10.0.0.132,185.220.24.98,443,success,11056,0,
2026-06-01T19:13:56,network,host-17,,10.0.0.72,185.220.24.98,445,success,2020,0,
2026-06-01T19:14:43,network,host-14,,10.0.0.216,185.220.72.117,3389,success,31214,0,
2026-06-01T19:14:44,login,host-20,user12,10.0.0.237,,,success,0,0,
2026-06-01T19:14:48,network,host-14,,10.0.0.60,185.220.51.184,443,success,38721,0,
2026-06-01T19:15:20,network,host-05,,10.0.0.120,185.220.59.198,80,success,21495,0,
2026-06-01T19:15:55,network,host-10,,10.0.0.65,185.220.12.170,3389,success,4053,0,
2026-06-01T19:17:28,network,host-07,,10.0.0.109,10.0.0.23,80,success,45613,0,
2026-06-01T19:17:58,login,host-09,user23,10.0.0.92,,,success,0,0,
2026-06-01T19:20:14,network,host-11,,10.0.0.213,185.220.229.140,445,success,47501,0,
2026-06-01T19:20:16,login,host-11,user22,10.0.0.64,,,success,0,0,
2026-06-01T19:20:39.309532,network,host-14,,10.0.0.221,185.220.179.109,443,success,362,1,c2_beacon
2026-06-01T19:21:07,login,host-06,user22,10.0.0.93,,,success,0,0,
2026-06-01T19:21:14,network,host-02,,10.0.0.71,185.220.75.253,3389,success,18573,0,
2026-06-01T19:25:22,network,host-08,,10.0.0.14,185.220.87.27,445,success,29561,0,
2026-06-01T19:25:40.525575,network,host-14,,10.0.0.90,185.220.179.109,443,success,319,1,c2_beacon
2026-06-01T19:26:24,network,host-09,,10.0.0.219,185.220.179.109,22,success,14239,0,
2026-06-01T19:28:29,login,host-03,user09,10.0.0.217,,,success,0,0,
2026-06-01T19:28:48,network,host-17,,10.0.0.105,185.220.140.108,80,success,28810,0,
2026-06-01T19:29:34,login,host-20,svc_backup,10.0.0.185,,,success,0,0,
2026-06-01T19:29:38,login,host-09,user07,10.0.0.142,,,success,0,0,
2026-06-01T19:30:24.061417,network,host-14,,10.0.0.18,185.220.179.109,443,success,350,1,c2_beacon
2026-06-01T19:33:30,login,host-03,user19,10.0.0.122,,,success,0,0,
2026-06-01T19:33:49,network,host-09,,10.0.0.251,185.220.179.109,22,success,4053,0,
2026-06-01T19:34:40,login,host-06,user01,10.0.0.144,,,success,0,0,
2026-06-01T19:34:58,network,host-20,,10.0.0.189,185.220.56.60,445,success,42129,0,
2026-06-01T19:35:43.412048,network,host-14,,10.0.0.175,185.220.179.109,443,success,319,1,c2_beacon
2026-06-01T19:36:01,login,host-04,user02,10.0.0.209,,,success,0,0,
2026-06-01T19:37:15,network,host-07,,10.0.0.244,185.220.163.214,3389,success,44449,0,
2026-06-01T19:37:30,login,host-09,user23,10.0.0.211,,,success,0,0,
2026-06-01T19:38:43,network,host-07,,10.0.0.53,185.220.208.223,22,success,20294,0,
2026-06-01T19:38:55,network,host-10,,10.0.0.50,10.0.0.22,445,success,27648,0,
2026-06-01T19:40:39.095027,network,host-14,,10.0.0.34,185.220.179.109,443,success,521,1,c2_beacon
2026-06-01T19:40:52,network,host-17,,10.0.0.189,185.220.167.180,22,success,12744,0,
2026-06-01T19:41:33,network,host-02,,10.0.0.219,185.220.21.219,443,success,35302,0,
2026-06-01T19:41:35,network,host-02,,10.0.0.57,185.220.250.237,53,success,33895,0,
2026-06-01T19:42:00,login,host-14,user18,10.0.0.66,,,success,0,0,
2026-06-01T19:43:24,login,host-18,user16,10.0.0.26,,,success,0,0,
2026-06-01T19:43:31,network,host-11,,10.0.0.78,185.220.174.190,445,success,28369,0,
2026-06-01T19:43:58,network,host-03,,10.0.0.235,185.220.142.76,80,success,25716,0,
2026-06-01T19:44:06,network,host-03,,10.0.0.232,185.220.59.198,53,success,9135,0,
2026-06-01T19:45:01,network,host-05,,10.0.0.120,185.220.221.93,80,success,16706,0,
2026-06-01T19:45:36.778129,network,host-14,,10.0.0.166,185.220.179.109,443,success,447,1,c2_beacon
2026-06-01T19:47:02,network,host-04,,10.0.0.12,185.220.155.68,443,success,40350,0,
2026-06-01T19:47:07,network,host-03,,10.0.0.162,185.220.7.144,443,success,12676,0,
2026-06-01T19:47:30,network,host-04,,10.0.0.19,185.220.24.98,53,success,17514,0,
2026-06-01T19:48:19,network,host-03,,10.0.0.116,185.220.109.9,445,success,17656,0,
2026-06-01T19:48:46,network,host-01,,10.0.0.98,185.220.164.29,445,success,22699,0,
2026-06-01T19:50:36.964637,network,host-14,,10.0.0.138,185.220.179.109,443,success,583,1,c2_beacon
2026-06-01T19:50:42,network,host-13,,10.0.0.176,185.220.217.89,80,success,27181,0,
2026-06-01T19:51:00,login,host-19,user21,10.0.0.30,,,success,0,0,
2026-06-01T19:52:54,login,host-13,user18,10.0.0.163,,,success,0,0,
2026-06-01T19:54:03,network,host-10,,10.0.0.76,185.220.72.117,22,success,36696,0,
2026-06-01T19:54:21,network,host-04,,10.0.0.133,185.220.163.214,22,success,34416,0,
2026-06-01T19:55:41.940346,network,host-14,,10.0.0.112,185.220.179.109,443,success,538,1,c2_beacon
2026-06-01T19:56:31,network,host-18,,10.0.0.206,185.220.130.155,3389,success,32703,0,
2026-06-01T19:57:09,login,host-14,user27,10.0.0.219,,,success,0,0,
2026-06-01T19:58:51,network,host-15,,10.0.0.26,185.220.148.50,53,success,27067,0,
2026-06-01T20:00:34.216101,network,host-14,,10.0.0.82,185.220.179.109,443,success,255,1,c2_beacon
2026-06-01T20:01:11,network,host-11,,10.0.0.223,185.220.8.24,445,success,43699,0,
2026-06-01T20:02:51,login,host-15,svc_web,10.0.0.122,,,failed,0,0,
2026-06-01T20:02:57,login,host-07,user24,10.0.0.114,,,success,0,0,
2026-06-01T20:03:17,network,host-18,,10.0.0.170,185.220.207.41,53,success,39010,0,
2026-06-01T20:03:54,login,host-18,user21,10.0.0.246,,,success,0,0,
2026-06-01T20:05:44.097423,network,host-14,,10.0.0.66,185.220.179.109,443,success,423,1,c2_beacon
2026-06-01T20:05:46,network,host-15,,10.0.0.86,185.220.207.12,3389,success,6177,0,
2026-06-01T20:07:00,network,host-17,,10.0.0.30,185.220.148.50,3389,success,10633,0,
2026-06-01T20:07:13,network,host-10,,10.0.0.28,185.220.8.24,53,success,25219,0,
2026-06-01T20:08:08,network,host-15,,10.0.0.135,185.220.26.98,80,success,20797,0,
2026-06-01T20:10:42.114849,network,host-14,,10.0.0.208,185.220.179.109,443,success,227,1,c2_beacon
2026-06-01T20:11:52,network,host-17,,10.0.0.251,185.220.8.24,443,success,12945,0,
2026-06-01T20:12:29,login,host-19,user03,10.0.0.47,,,success,0,0,
2026-06-01T20:13:13,network,host-02,,10.0.0.163,185.220.12.170,445,success,40928,0,
2026-06-01T20:13:18,network,host-06,,10.0.0.146,185.220.72.117,443,success,34413,0,
2026-06-01T20:14:02,network,host-03,,10.0.0.169,185.220.58.36,80,success,13365,0,
2026-06-01T20:14:27,network,host-05,,10.0.0.100,185.220.151.72,445,success,14131,0,
2026-06-01T20:14:32,network,host-12,,10.0.0.184,185.220.213.161,22,success,3235,0,
2026-06-01T20:15:08,login,host-11,user30,10.0.0.87,,,success,0,0,
2026-06-01T20:15:31,login,host-05,user13,10.0.0.51,,,success,0,0,
2026-06-01T20:15:40.800025,network,host-14,,10.0.0.28,185.220.179.109,443,success,453,1,c2_beacon
2026-06-01T20:16:17,network,host-17,,10.0.0.90,185.220.138.32,445,success,46757,0,
2026-06-01T20:17:01,network,host-01,,10.0.0.203,185.220.2.195,22,success,3946,0,
2026-06-01T20:17:34,network,host-12,,10.0.0.24,185.220.21.219,443,success,43584,0,
2026-06-01T20:18:07,network,host-02,,10.0.0.137,185.220.57.115,445,success,48005,0,
2026-06-01T20:18:52,network,host-09,,10.0.0.198,185.220.7.144,3389,success,35978,0,
2026-06-01T20:20:22.337837,network,host-14,,10.0.0.198,185.220.179.109,443,success,577,1,c2_beacon
2026-06-01T20:21:09,network,host-13,,10.0.0.13,185.220.26.98,3389,success,37875,0,
2026-06-01T20:21:13,login,host-08,user23,10.0.0.171,,,success,0,0,
